PartID;Response;text;S.Fluency;S.Flex;K.Fluency;K.Flex;Response;text
4831981;istutusruukku;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;istutusruukku;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;silppu käy pehmikkeeksi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;silppu käy pehmikkeeksi (pesänrakennukseen);Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;pesänrakennukseen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;pesänrakennukseen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;pannunalunen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;pannunalunen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;suikaleista tulee paperiketjua ja origamin avulla koristeita;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;suikaleista tulee paperiketjua ja origamin avulla koristeita;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;lampunvarjostin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;lampunvarjostin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;paperilyhty;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;paperilyhty;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;kuivike;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kuivike;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;askartelumateriaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;0;1;0;askartelumateriaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;marsuille tai muille jyrsijöille tekemistä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;marsuille tai muille jyrsijöille tekemistä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;sadesuoja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;sadesuoja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;istuinalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;istuinalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;kovike tai pehmike riippuen miten käyttää;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kovike tai pehmike riippuen miten käyttää;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;lämmike;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;lämmike;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;tuulensuoja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;tuulensuoja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831981;penkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;penkki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;tuoli;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;0;1;0;tuoli;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;hylly;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;hylly;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;siihen voi naulata tai ripustaa asioita;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;siihen voi naulata tai ripustaa asioita;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;astinlauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;astinlauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;sitä pitkin voi kuljettaa kottikärryt;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;sitä pitkin voi kuljettaa kottikärryt;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;reunus kukkapenkkiin tai muualle;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;reunus kukkapenkkiin tai muualle;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;ovistoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;ovistoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;matala aita;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;matala aita;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;poikittain oven tai ikkunan eteen suojaksi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;poikittain oven tai ikkunan eteen suojaksi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;keinulauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;keinulauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;hyppylauta jos laittaa päät kauaksi toisistaan niin joustaa keskeltä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;hyppylauta jos laittaa päät kauaksi toisistaan niin joustaa keskeltä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;leluautojen kiihdytysrata;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;leluautojen kiihdytysrata;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;leikkitie;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;leikkitie;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;leluraketin kiihdytysalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;0;1;0;leluraketin kiihdytysalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831981;sen päälle voi koota kukkia tms. kuivumaan;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;sen päälle voi koota kukkia tms. kuivumaan;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;avain;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;avain;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;avaimenperä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;avaimenperä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;neula;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;neula;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;työkalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;0;0;0;0;työkalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;rautalanka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;rautalanka;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;ketjun osa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;ketjun osa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;koru;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;koru;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;muistilappu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;0;0;0;0;muistilappu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;kah;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;0;0;0;0;kah;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
4831351;oven pidin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;oven pidin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;matolaatikko;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;matolaatikko;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;juomakuppi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;juomakuppi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;astia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;0;1;0;astia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;työkalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;0;0;0;0;työkalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;suojalevy;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;suojalevy;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;lyömäase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;lyömäase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;äyskäri;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;äyskäri;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;astalo kaivamiseen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;astalo kaivamiseen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;pien puutarha-alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;pien puutarha-alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;säilytysrasia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;säilytysrasia;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
4831351;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;silta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;hylly;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;hylly;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;polttopuu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;polttopuu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;onki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;onki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;lyömäase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;lyömäase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;merkkipaalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;merkkipaalu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;airo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;airo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;mela;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;0;1;0;mela;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;peräsin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;peräsin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;kävelykeppi/-tuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;kävelykeppi/-tuki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;puron pato;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;puron pato;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;kannatin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;kannatin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
4831351;roskakori;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;roskakori;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;hattu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;hattu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;säänsuoja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;säänsuoja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;sadehattu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;0;1;0;sadehattu;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;kasvualusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kasvualusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;ikkunarätti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;ikkunarätti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;suojakalvo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;suojakalvo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;arvontaleikin alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;arvontaleikin alusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;salakirjoitusalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;0;salakirjoitusalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;tuuliviiri;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;tuuliviiri;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;lennokki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;lennokki;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
4831351;verho;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;verho;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;viulun leukatuen kiristäjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;viulun leukatuen kiristäjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5133586;leipäpussin kiinnilaittaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;leipäpussin kiinnilaittaja;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5133586;tekstuurin tuoja esimerkiksi savitöihin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;tekstuurin tuoja esimerkiksi savitöihin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5133586;silmukkamerkki neuloessa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;silmukkamerkki neuloessa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5133586;haarukan sijainen leivonnaisen kypsyyttä tarkistettaessa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**;1;1;1;1;haarukan sijainen leivonnaisen kypsyyttä tarkistettaessa;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
5133586;roskapussin alla oleva kosteuden kerääjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;roskapussin alla oleva kosteuden kerääjä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;askartelumateriaali esimerkiksi liisteröidessä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;askartelumateriaali esimerkiksi liisteröidessä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;opetusmateriaali sanoja etsiessä esim. suomenkielen tunnilla;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;opetusmateriaali sanoja etsiessä esim. suomenkielen tunnilla;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;kirjoitusalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kirjoitusalusta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;suttupaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;suttupaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;eko vappuhuiskan materiaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;eko vappuhuiskan materiaali;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;lukeminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;0;0;0;0;lukeminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;ristikoiden tekeminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;0;0;0;0;ristikoiden tekeminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;mainosten tarkasteleminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;0;0;0;0;mainosten tarkasteleminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;saapaiden kuivaaminen sisältä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;saapaiden kuivaaminen sisältä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5133586;valumuotti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;valumuotti;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5133586;käveleminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;0;0;0;0;käveleminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5133586;juokseminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;0;0;0;0;juokseminen;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5133586;askartelumateriaali käyttöiän loputtua;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;askartelumateriaali käyttöiän loputtua;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5133586;koriste esine (joku fancy kenkä esim. kirpparilta);Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**;1;1;1;1;koriste esine (joku fancy kenkä esim. kirpparilta);Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
5133586;pöytä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;pöytä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5133586;tuoli;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;tuoli;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5133586;kiikkulauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;kiikkulauta;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5133586;"""silta"" lätäkön yli";Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;"""silta"" lätäkön yli";Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5133586;este esteradalla;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;este esteradalla;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5460154;eriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;eriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;sytyke;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;paperimassan raaka-aine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;paperimassan raaka-aine;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;verho;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;verho;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;pöytäliina;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;pöytäliina;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;lahjapaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;lahjapaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;biojätebussi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;biojätebussi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;kärpäslätkä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;kärpäslätkä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;ovistoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;ovistoppari;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;sateenvarjo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;sateenvarjo;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;soitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;soitin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;lyömäase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;lyömäase;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;imupaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;imupaperi;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;suodatin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;suodatin;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;siivousliina;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;siivousliina;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;hat;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**;1;1;1;1;hat;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
5460154;pöytä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;pöytä;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5460154;eriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;eriste;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
5460154;lapio;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**;1;1;1;1;lapio;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
